country,iso_code,Wealth,year,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,trans_prim_m,trans_lowsec_m,attend_higher_1822_m,overage2plus_m
Luxembourg,LUX,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Quintile 1,2000,0.1432,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Quintile 2,2000,0.1315,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Quintile 3,2000,0.2562,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Quintile 4,2000,0.381,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Quintile 5,2000,0.7094,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Quintile 1,2000,0.97042,0.64518125,0.51029375,9.00462381,0.06207619,0.070290476,0.025936667,0.161519048,0.522935714,131.4285714,131.4285714,131.4285714,162.0333333,110.5238095,87.92857143,0,0.965976,0.9377,,
Mexico,MEX,Quintile 2,2000,0.986685,0.7921,0.6608875,10.4308375,0.030633333,0.035533333,0.018696875,0.070973913,0.434678571,119,119,119,146.84375,89.56521739,91.5,0,0.9981,0.956855556,,
Mexico,MEX,Quintile 3,2000,0.99055,0.867833333,0.799935714,10.93194231,0.019173077,0.022357692,0.010913793,0.068953333,0.317728571,118.7307692,118.7307692,118.7307692,146.1034483,115.4666667,112.8571429,0,0.995565385,0.967094737,,
Mexico,MEX,Quintile 4,2000,0.9864,0.907176471,0.807092857,11.55316087,0.036952174,0.039330435,0.011766667,0.053586667,0.214409091,133.173913,133.173913,133.173913,145.8518519,110,100.0909091,0,1,0.959261905,,
Mexico,MEX,Quintile 5,2000,0.983842857,0.870394118,0.865215385,12.2681,0.058838095,0.058838095,0.001572,0.02984375,0.09971,135.1904762,135.1904762,135.1904762,148.84,121.4375,102.2,0.005336,1,0.998866667,,
Mongolia,MNG,Quintile 1,2000,0.5976,0.2632,0.2283,,0.01105,0.122716667,,,,216.7777778,216.7777778,216.7777778,,,,,,,,
Mongolia,MNG,Quintile 2,2000,0.7574,0.3611,0.3423,,0.00612,0.0802,,,,166.6,166.6,166.6,,,,,,,,
Mongolia,MNG,Quintile 3,2000,0.8604,0.5171,0.5231,,0.018091667,0.05385,,,,133.1666667,133.1666667,133.1666667,,,,,,,,
Mongolia,MNG,Quintile 4,2000,0.8961,0.6445,0.6386,,0,0.020333333,,,,170.1904762,170.1904762,170.1904762,,,,,,,,
Mongolia,MNG,Quintile 5,2000,0.9497,0.7878,0.8259,,0.00291875,0.03481875,,,,244.25,244.25,244.25,,,,,,,,
Mozambique,MOZ,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Quintile 1,2000,0.2092,0.0864,0.0061,,0.069161364,0.419340909,,,,175.5909091,175.5909091,175.5909091,,,,,,,,
Myanmar,MMR,Quintile 2,2000,0.3657,0.1365,0.0206,,0.036071111,0.321304444,,,,203.5111111,203.5111111,203.5111111,,,,,,,,
Myanmar,MMR,Quintile 3,2000,0.4879,0.2139,0.0333,,0.023103846,0.219792308,,,,238.8846154,238.8846154,238.8846154,,,,,,,,
Myanmar,MMR,Quintile 4,2000,0.6416,0.3431,0.0796,,0.022459259,0.155172222,,,,280.2407407,280.2407407,280.2407407,,,,,,,,
Myanmar,MMR,Quintile 5,2000,0.7812,0.5378,0.1825,,0.011848077,0.092921154,,,,262.7307692,262.7307692,262.7307692,,,,,,,,
Namibia,NAM,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 1,2000,0.0229,0,0,,0.0519,0.16065,,,,39.5,39.5,39.5,,,,,,,,
Niger,NER,Quintile 2,2000,0.057,0.0089,0,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 3,2000,0.0279,0,0,,0.0356,0.1607,,,,35,35,35,,,,,,,,
Niger,NER,Quintile 4,2000,0.0276,0.0121,0,,0,0.110625,,,,47.75,47.75,47.75,,,,,,,,
Niger,NER,Quintile 5,2000,0.3723,0.1087,0.0571,,0.010421429,0.06225,,,,206.9285714,206.9285714,206.9285714,,,,,,,,
North Macedonia,MKD,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Quintile 1,2000,0.8528,0.463766667,0.212277778,,,,0.033333333,0.1177,0.4019,,,,,,,,,,,
Panama,PAN,Quintile 2,2000,0.912488889,0.595711111,0.307644444,,,,0.028833333,0.091333333,0.267233333,,,,,,,,,,,
Panama,PAN,Quintile 3,2000,0.934044444,0.671744444,0.423577778,,,,0.0173,0.055433333,0.2466,,,,,,,,,,,
Panama,PAN,Quintile 4,2000,0.951833333,0.763455556,0.561344444,,,,0.010233333,0.041666667,0.188766667,,,,,,,,,,,
Panama,PAN,Quintile 5,2000,0.979533333,0.823877778,0.688566667,,,,0.0057,0.034466667,0.1455,,,,,,,,,,,
Peru,PER,Quintile 1,2000,0.759255556,0.4164625,0.403828571,,,,0.0381,0.1063,0.310233333,,,,,,,,,,,
Peru,PER,Quintile 2,2000,0.837444444,0.543455556,0.514742857,,,,0.010666667,0.102066667,0.253566667,,,,,,,,,,,
Peru,PER,Quintile 3,2000,0.8299,0.653866667,0.498688889,,,,0.012533333,0.068166667,0.267566667,,,,,,,,,,,
Peru,PER,Quintile 4,2000,0.904044444,0.742111111,0.678944444,,,,0.007,0.044133333,0.1361,,,,,,,,,,,
Peru,PER,Quintile 5,2000,0.89232,0.803255556,0.7297,,,,0.006166667,0.052766667,0.1547,,,,,,,,,,,
Poland,POL,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Rep. Moldova,MDA,Quintile 1,2000,0.9851,0.7677,0.1809,,0,0.005733333,,,,238.4444444,238.4444444,238.4444444,,,,,,,,
Rep. Moldova,MDA,Quintile 2,2000,0.9819,0.8774,0.3107,,0,0.004,,,,276.3,276.3,276.3,,,,,,,,
Rep. Moldova,MDA,Quintile 3,2000,0.9928,0.8955,0.3614,,0,0,,,,233.8461538,233.8461538,233.8461538,,,,,,,,
Rep. Moldova,MDA,Quintile 4,2000,0.9892,0.9247,0.481,,0,0.003786667,,,,188.8,188.8,188.8,,,,,,,,
Rep. Moldova,MDA,Quintile 5,2000,0.992425,0.9697,0.5135,,0,0,,,,264.3333333,264.3333333,264.3333333,,,,,,,,
Rep. of Korea,KOR,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Quintile 1,2000,,,,,0.08195,0.318366667,,,,103.6666667,103.6666667,103.6666667,,,,,,,,
Rwanda,RWA,Quintile 2,2000,,,,,0.070283333,0.243116667,,,,144,144,144,,,,,,,,
Rwanda,RWA,Quintile 3,2000,,,,,0.03435,0.1673,,,,127.1,127.1,127.1,,,,,,,,
Rwanda,RWA,Quintile 4,2000,,,,,0.020922222,0.094566667,,,,122.2777778,122.2777778,122.2777778,,,,,,,,
Rwanda,RWA,Quintile 5,2000,,,,,0.007255556,0.033788889,,,,125.5555556,125.5555556,125.5555556,,,,,,,,
S. Tome/Principe,STP,Quintile 1,2000,0.3202,0.1241,0.0132,,0.009284615,0.063469231,,,,92.53846154,92.53846154,92.53846154,,,,,,,,
S. Tome/Principe,STP,Quintile 2,2000,0.2405,0.1118,0.0137,,0.002278571,0.086321429,,,,86.78571429,86.78571429,86.78571429,,,,,,,,
S. Tome/Principe,STP,Quintile 3,2000,0.3864,0.1498,0.0344,,0.011207692,0.058892308,,,,112.3076923,112.3076923,112.3076923,,,,,,,,
S. Tome/Principe,STP,Quintile 4,2000,0.5931,0.2695,0.0516,,0,0.059284615,,,,131.3846154,131.3846154,131.3846154,,,,,,,,
S. Tome/Principe,STP,Quintile 5,2000,0.7582,0.5516,0.1481,,0.004375,0.0234,,,,176.6666667,176.6666667,176.6666667,,,,,,,,
Senegal,SEN,Quintile 1,2000,0.1106,0.0261,0.0049,,0.011788889,0.116544444,,,,98.77777778,98.77777778,98.77777778,,,,,,,,
Senegal,SEN,Quintile 2,2000,0.1225,0.0344,0.0115,,0.0152,0.10386,,,,83.4,83.4,83.4,,,,,,,,
Senegal,SEN,Quintile 3,2000,0.2351,0.0531,0.0129,,0.021710526,0.095036842,,,,100.5789474,100.5789474,100.5789474,,,,,,,,
Senegal,SEN,Quintile 4,2000,0.4295,0.1501,0.0452,,0.014126316,0.049573684,,,,146.3684211,146.3684211,146.3684211,,,,,,,,
Senegal,SEN,Quintile 5,2000,0.6301,0.2782,0.1618,,0.013814286,0.044528571,,,,295.0714286,295.0714286,295.0714286,,,,,,,,
Seychelles,SYC,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Quintile 1,2000,0.0822,0.0283,0.0078,,0.007333333,0.0931,,,,35.66666667,35.66666667,35.66666667,,,,,,,,
Sierra Leone,SLE,Quintile 2,2000,0.1026,0.049,0,,0,0.072,,,,38.5,38.5,38.5,,,,,,,,
Sierra Leone,SLE,Quintile 3,2000,0.1606,0.0698,0.0049,,0.039342857,0.158842857,,,,64.14285714,64.14285714,64.14285714,,,,,,,,
Sierra Leone,SLE,Quintile 4,2000,0.2954,0.2011,0.0283,,0,0.043022222,,,,63.88888889,63.88888889,63.88888889,,,,,,,,
Sierra Leone,SLE,Quintile 5,2000,0.5785,0.3552,0.0777,,0,0,,,,173.2,173.2,173.2,,,,,,,,
South Africa,ZAF,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Quintile 1,2000,0.2933,0.1867,0.0536,,,,,,,,,,,,,,,,,
South Sudan,SSD,Quintile 2,2000,0.4091,0.303,0.0714,,0.0323,0.1613,,,,31,31,31,,,,,,,,
South Sudan,SSD,Quintile 3,2000,0.4667,0.3419,0.0851,,0.024285714,0.134471429,,,,45.28571429,45.28571429,45.28571429,,,,,,,,
South Sudan,SSD,Quintile 4,2000,0.4381,0.34,0.1605,,0.0267625,0.1481,,,,45,45,45,,,,,,,,
South Sudan,SSD,Quintile 5,2000,0.5855,0.4815,0.2627,,0.009111111,0.104377778,,,,69.11111111,69.11111111,69.11111111,,,,,,,,
Spain,ESP,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Quintile 1,2000,0.2575,0.144,0.0043,,0.08591875,0.230940625,,,,142.3125,142.3125,142.3125,,,,,,,,
Sudan,SDN,Quintile 2,2000,0.4072,0.2357,0.0141,,0.043795238,0.168216667,,,,148.7857143,148.7857143,148.7857143,,,,,,,,
Sudan,SDN,Quintile 3,2000,0.5217,0.3044,0.0174,,0.045996296,0.152753704,,,,168.3888889,168.3888889,168.3888889,,,,,,,,
Sudan,SDN,Quintile 4,2000,0.7459,0.4906,0.0522,,0.018844231,0.092853846,,,,213.0576923,213.0576923,213.0576923,,,,,,,,
Sudan,SDN,Quintile 5,2000,0.9213,0.6979,0.226,,0.006643182,0.051915909,,,,296.8181818,296.8181818,296.8181818,,,,,,,,
Suriname,SUR,Quintile 1,2000,0.2083,0.0347,0.0179,,0.010955556,0.270611111,,,,78.88888889,78.88888889,78.88888889,,,,,,,,
Suriname,SUR,Quintile 2,2000,0.6099,0.2642,0.1101,,0.007111765,0.062829412,,,,100.5882353,100.5882353,100.5882353,,,,,,,,
Suriname,SUR,Quintile 3,2000,0.6468,0.2668,0.1575,,0.013525,0.03695,,,,123,123,123,,,,,,,,
Suriname,SUR,Quintile 4,2000,0.8406,0.4507,0.2177,,0.007435294,0.034558824,,,,128.8823529,128.8823529,128.8823529,,,,,,,,
Suriname,SUR,Quintile 5,2000,0.917,0.5673,0.284,,0.0064,0.0064,,,,73.63636364,73.63636364,73.63636364,,,,,,,,
Sweden,SWE,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Quintile 1,2000,0.9499,0.6996,0.4008,,0,0.004806667,,,,163.6,163.6,163.6,,,,,,,,
Tajikistan,TJK,Quintile 2,2000,0.9533,0.7486,0.4985,,0,0.00188,,,,207.4666667,207.4666667,207.4666667,,,,,,,,
Tajikistan,TJK,Quintile 3,2000,0.9671,0.8347,0.535,,0,0,,,,190.5,190.5,190.5,,,,,,,,
Tajikistan,TJK,Quintile 4,2000,0.9788,0.8215,0.6453,,0,0.001861111,,,,195.1111111,195.1111111,195.1111111,,,,,,,,
Tajikistan,TJK,Quintile 5,2000,0.9733,0.9058,0.7429,,0,0.002415789,,,,99.52631579,99.52631579,99.52631579,,,,,,,,
Thailand,THA,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Quintile 1,2000,0.2602,0.0336,0.004,,0.025214286,0.247828571,,,,61.42857143,61.42857143,61.42857143,,,,,,,,
Togo,TGO,Quintile 2,2000,0.2493,0.0883,0,,0.033176923,0.252576923,,,,79.23076923,79.23076923,79.23076923,,,,,,,,
Togo,TGO,Quintile 3,2000,0.3683,0.0532,0,,0.030983333,0.195166667,,,,78.08333333,78.08333333,78.08333333,,,,,,,,
Togo,TGO,Quintile 4,2000,0.4638,0.0861,0,,0.015194444,0.180772222,,,,81.33333333,81.33333333,81.33333333,,,,,,,,
Togo,TGO,Quintile 5,2000,0.6583,0.2322,0.0244,,0.022276923,0.090330769,,,,156.3076923,156.3076923,156.3076923,,,,,,,,
Trinidad/Tobago,TTO,Quintile 1,2000,0.9391,0.7095,0.5912,,0.00545,0.0067375,,,,94.375,94.375,94.375,,,,,,,,
Trinidad/Tobago,TTO,Quintile 2,2000,0.9333,0.7614,0.6173,,0,0,,,,104.3333333,104.3333333,104.3333333,,,,,,,,
Trinidad/Tobago,TTO,Quintile 3,2000,0.9777,0.875,0.8099,,0,0,,,,107.2,107.2,107.2,,,,,,,,
Trinidad/Tobago,TTO,Quintile 4,2000,0.9643,0.8811,0.8733,,0,0.001685714,,,,95.57142857,95.57142857,95.57142857,,,,,,,,
Trinidad/Tobago,TTO,Quintile 5,2000,0.98015,0.989,0.987,,0,0,,,,94.66666667,94.66666667,94.66666667,,,,,,,,
U. R. Tanzania,TZA,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
U. R. Tanzania,TZA,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
U. R. Tanzania,TZA,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
U. R. Tanzania,TZA,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
U. R. Tanzania,TZA,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
United States,USA,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
United States,USA,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
United States,USA,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
United States,USA,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
United States,USA,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 1,2000,0.799633333,0.406933333,0.255333333,,0.018733333,0.15375,0.057,0.1134,0.3522,106.8333333,106.8333333,106.8333333,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 2,2000,0.825633333,0.470866667,0.293133333,,0.0018,0.034625,0.0353,0.0973,0.3064,174.75,174.75,174.75,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 3,2000,0.873533333,0.535633333,0.3956,,0.0011,0.0425,0.0269,0.0681,0.2609,153.4,153.4,153.4,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 4,2000,0.9113,0.665433333,0.4829,,0.001166667,0.001966667,0.0203,0.055,0.1922,114.2222222,114.2222222,114.2222222,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 5,2000,0.944666667,0.739866667,0.642166667,,0,0.00812,0.0177,0.034,0.1588,123.9,123.9,123.9,,,,,,,,
Viet Nam,VNM,Quintile 1,2000,0.5781,0.1606,0.0549,,0.033305556,0.229044444,,,,141.5,141.5,141.5,,,,,,,,
Viet Nam,VNM,Quintile 2,2000,0.8354,0.3671,0.058,,0.009622727,0.083654545,,,,134.0454545,134.0454545,134.0454545,,,,,,,,
Viet Nam,VNM,Quintile 3,2000,0.9185,0.5387,0.1619,,0.006464,0.043748,,,,108.72,108.72,108.72,,,,,,,,
Viet Nam,VNM,Quintile 4,2000,0.942,0.6724,0.2054,,0.00556,0.04422,,,,115.72,115.72,115.72,,,,,,,,
Viet Nam,VNM,Quintile 5,2000,0.9772,0.7737,0.3633,,0.002271429,0.024828571,,,,149,149,149,,,,,,,,
Zambia,ZMB,Quintile 1,2000,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,Quintile 2,2000,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,Quintile 3,2000,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,Quintile 4,2000,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,Quintile 5,2000,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Quintile 1,2001,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Quintile 2,2001,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Quintile 3,2001,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Quintile 4,2001,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Quintile 5,2001,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Quintile 1,2001,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Quintile 2,2001,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Quintile 3,2001,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Quintile 4,2001,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Quintile 5,2001,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Quintile 1,2001,0.6323,0.490255556,0.188277778,,,,0.110066667,0.1155,0.361533333,,,,,,,,,,,
Bolivia,BOL,Quintile 2,2001,0.748066667,0.6191,0.3537,,,,0.0777,0.084233333,0.286766667,,,,,,,,,,,
Bolivia,BOL,Quintile 3,2001,0.791811111,0.691644444,0.447411111,,,,0.0698,0.056833333,0.2473,,,,,,,,,,,
Bolivia,BOL,Quintile 4,2001,0.829233333,0.732444444,0.502733333,,,,0.055966667,0.0488,0.188366667,,,,,,,,,,,
Bolivia,BOL,Quintile 5,2001,0.844744444,0.758244444,0.617522222,,,,0.041066667,0.0428,0.2302,,,,,,,,,,,
Brazil,BRA,Quintile 1,2001,0.756344444,0.349388889,0.121544444,,,,0.0827,0.0639,0.278,,,,,,,,,,,
Brazil,BRA,Quintile 2,2001,0.858255556,0.476022222,0.193677778,,,,0.0605,0.057333333,0.250233333,,,,,,,,,,,
Brazil,BRA,Quintile 3,2001,0.898922222,0.602155556,0.309255556,,,,0.052266667,0.0441,0.222,,,,,,,,,,,
Brazil,BRA,Quintile 4,2001,0.942122222,0.727355556,0.464733333,,,,0.0332,0.0311,0.171866667,,,,,,,,,,,
Brazil,BRA,Quintile 5,2001,0.958577778,0.850144444,0.6715,,,,0.017933333,0.02,0.106566667,,,,,,,,,,,
Bulgaria,BGR,Quintile 1,2001,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 2,2001,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 3,2001,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 4,2001,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 5,2001,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 1,2001,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 2,2001,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 3,2001,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 4,2001,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 5,2001,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Quintile 1,2001,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Quintile 2,2001,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Quintile 3,2001,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Quintile 4,2001,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Quintile 5,2001,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Quintile 1,2001,0.689233333,0.314988889,0.1751,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Quintile 2,2001,0.805933333,0.350777778,0.174711111,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Quintile 3,2001,0.850577778,0.380388889,0.268088889,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Quintile 4,2001,0.893788889,0.507666667,0.412188889,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Quintile 5,2001,0.934566667,0.708588889,0.623933333,,,,,,,,,,,,,,,,,
Cyprus,CYP,Quintile 1,2001,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Quintile 2,2001,,,,,,,,,,,,,,,,,,,,
